user_id,n_traces_w1,active_days_w1,mean_log_lag,sd_log_lag,prop_long_lag,distinct_lexemes,mean_session_seen,mean_hist_rate_w1,acc_w1,n_traces_w2,recall_w2,lang_de,lang_en,lang_es,lang_fr,lang_it,lang_pt
u:he1g,154,2,-0.20585506080881866,1.1502697909079802,0.5324675324675324,50,1.5454545454545454,0.8616994558044645,0.8479437229437337,135,0.9182716049382889,0.0,1.0,0.0,0.0,0.0,0.0
u:he3Q,108,2,-0.3945460194949224,1.1081529203251756,0.5648148148148148,35,1.4074074074074074,0.8660015551645669,0.8775720164609166,8,0.895833333333375,0.0,1.0,0.0,0.0,0.0,0.0
u:heBL,477,6,0.5888703784828649,0.9288271660965378,0.8197064989517819,360,1.7337526205450733,0.8992496920457805,0.8788060297494381,357,0.8430905695611653,0.0,0.0,1.0,0.0,0.0,0.0
u:heCP,51,4,0.44426692113378125,0.34627232162186317,0.9215686274509803,35,1.9019607843137254,0.8836585063054904,0.9820261437908432,135,0.9114814814814814,0.0,0.0,0.0,1.0,0.0,0.0
u:heD9,49,1,-1.1883697839536205,1.7868153201800263,0.4489795918367347,22,1.6938775510204083,0.8426156668651984,0.8231292517006938,80,0.8510416666666749,0.0,1.0,0.0,0.0,0.0,0.0
u:heEm,91,3,-1.5366284035189963,1.319081199410493,0.23076923076923078,14,4.0,0.8637357398623317,0.8757195185767033,142,0.9074586407333168,0.0,0.0,1.0,0.0,0.0,0.0
u:heN2,21,2,0.07565516059731082,1.1363396419538556,0.3333333333333333,7,7.809523809523809,0.9624682078179954,0.8772544915401904,68,0.9448529411764706,0.0,1.0,0.0,0.0,0.0,0.0
u:heNE,272,4,0.556145112469485,1.249659854082772,0.8308823529411765,201,1.463235294117647,0.9489349779821784,0.952696078431375,262,0.9427480916030534,0.0,0.0,1.0,0.0,0.0,0.0
u:heOc,233,4,0.08177136835471115,1.1864348506868239,0.7725321888412017,112,1.48068669527897,0.920033012353946,0.9391477621091416,99,0.9047591297591313,0.0,0.0,0.0,0.0,1.0,0.0
u:hePX,226,2,-1.2140487332287517,1.5152213631595395,0.336283185840708,69,1.3141592920353982,0.9584700484037665,0.9343657817109159,231,0.9653679653679653,0.0,1.0,0.0,0.0,0.0,0.0
u:hePi,29,1,0.6369287775729184,1.0213496873786985,0.896551724137931,29,1.1724137931034482,0.8364197156969888,0.8333333333333448,91,0.9102564102564066,0.0,1.0,0.0,0.0,0.0,0.0
u:heRu,10,1,-1.5936964278431602,0.0,0.0,10,4.5,0.775,0.8808333333332999,244,0.8852459016393442,0.0,0.0,0.0,0.0,0.0,1.0
u:heTu,134,3,-0.4643929520056565,1.0525877174203284,0.4626865671641791,39,1.5298507462686568,0.8784623778954285,0.9135572139303582,173,0.8940269749518324,0.0,0.0,0.0,1.0,0.0,0.0
u:heW2,210,5,-0.7941150099836599,1.4345425961655542,0.4380952380952381,92,1.3238095238095238,0.8806629640510867,0.9174603174603191,200,0.945833333333335,0.0,0.0,1.0,0.0,0.0,0.0
u:heWE,37,1,0.5032542154419075,0.6650037034442244,0.6756756756756757,36,1.4324324324324325,0.9248307381705445,0.9774774774774865,123,0.926829268292683,0.0,1.0,0.0,0.0,0.0,0.0
u:hebz,214,4,0.0763991391146956,1.0996087329890387,0.7990654205607477,140,1.1401869158878504,0.9316162785739451,0.8936915887850467,394,0.8633671742808808,0.0,1.0,0.0,0.0,0.0,0.0
u:hefh,147,3,-0.3820319263314056,1.1847376053885288,0.41496598639455784,71,1.4761904761904763,0.9596103630629094,1.0,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0
u:heh7,522,4,-1.2333671188340778,1.306854196114512,0.23180076628352492,147,1.4540229885057472,0.9281784186476513,0.8949872286079215,312,0.9051816239316282,0.0,1.0,0.0,0.0,0.0,0.0
u:hekk,54,1,0.794652336920501,1.2690448272443262,0.8703703703703703,47,1.6851851851851851,0.9109012858513272,0.9290123456790185,81,0.9969135802469136,0.0,1.0,0.0,0.0,0.0,0.0
u:hemE,106,2,0.14075953530219423,1.0909269636407046,0.7735849056603774,82,1.1037735849056605,0.9122447850966021,0.9528301886792453,325,0.8815384615384647,0.0,0.0,1.0,0.0,0.0,0.0
u:henu,52,1,-1.0740283978768468,1.210938189781743,0.36538461538461536,19,1.3076923076923077,0.9212123723435941,0.9519230769230769,37,0.9932432432432432,0.0,1.0,0.0,0.0,0.0,0.0
u:heoW,259,3,-0.7130387163673161,1.403130441028095,0.4864864864864865,95,1.5482625482625483,0.89019276196313,0.8745173745173822,226,0.9376843657817124,1.0,0.0,0.0,0.0,0.0,0.0
u:heok,49,1,0.9805386133701754,1.2650048867668318,0.8775510204081632,43,2.0,0.9945335276967929,0.9642857142857143,101,0.9504950495049505,0.0,0.0,1.0,0.0,0.0,0.0
u:hetq,277,1,-2.103559721057678,1.0531659893815315,0.09025270758122744,68,1.444043321299639,0.9186374505603443,0.9097472924187762,393,0.8830788804071348,0.0,1.0,0.0,0.0,0.0,0.0
u:hez8,70,2,1.0848644387217687,0.6330455360745784,0.9142857142857143,70,1.1857142857142857,0.9020878947968614,0.8178571428571428,146,0.8630136986301438,0.0,0.0,1.0,0.0,0.0,0.0
u:hezn,376,5,-0.12017624146464648,1.3714324560793514,0.5531914893617021,235,1.3377659574468086,0.9307626802441326,0.9039228723404256,398,0.9103852596314924,0.0,0.0,0.0,0.0,0.0,1.0
u:hf7V,45,3,0.13575079394925638,0.8057401625647305,0.8888888888888888,36,1.6,0.8915938949407416,0.896296296296311,347,0.9044188280499539,0.0,1.0,0.0,0.0,0.0,0.0
u:hfD6,16,1,-2.1143331336822286,1.0516165585118415,0.0625,8,2.375,0.8732142857142857,0.9062500000000625,29,0.8103448275862069,0.0,0.0,1.0,0.0,0.0,0.0
u:hfHj,249,2,-0.7962143447180811,1.6001984210066131,0.4859437751004016,86,1.2771084337349397,0.8992670316515822,0.858433734939763,77,0.8484848484848442,0.0,0.0,0.0,1.0,0.0,0.0
u:hfK9,13,1,1.1598541313950859,0.1339717361576749,1.0,13,3.3846153846153846,0.9713856554146935,0.967365967366,69,0.9541062801932463,0.0,1.0,0.0,0.0,0.0,0.0
u:hfL0,101,4,0.26401774654526156,0.29341894849331157,0.7524752475247525,46,1.613861386138614,0.8939376124835283,0.9488448844884554,155,0.9108064516129033,0.0,1.0,0.0,0.0,0.0,0.0
u:hfkz,456,5,-0.541539975799992,1.3285584046704855,0.4057017543859649,164,1.3399122807017543,0.9897248938296734,0.9904970760233927,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
u:hfto,113,2,-0.584530258055404,1.4836832270427849,0.4778761061946903,54,1.0707964601769913,0.8750498968292607,0.8672566371681416,43,0.8023255813953488,0.0,0.0,0.0,0.0,1.0,0.0
u:hfx9,263,2,-1.8019430588758605,1.0873656463703922,0.14068441064638784,60,1.2661596958174905,0.8728044230213764,0.8967046894803574,223,0.8964872944693631,0.0,1.0,0.0,0.0,0.0,0.0
u:hfxa,263,5,-0.4067800817587097,1.1440148809582005,0.55893536121673,89,1.247148288973384,0.864321958143251,0.8466413181242091,243,0.9128943758573416,0.0,0.0,1.0,0.0,0.0,0.0
u:hg0R,95,2,0.7383494237728121,0.9995808700752138,0.9052631578947369,73,1.0947368421052632,0.9060751238721151,0.9122807017543895,38,0.9868421052631579,0.0,0.0,1.0,0.0,0.0,0.0
u:hg5Y,33,1,0.4208368546564129,0.26909785453841606,1.0,33,1.1818181818181819,0.9196574609453397,0.7727272727272727,31,0.967741935483871,0.0,0.0,1.0,0.0,0.0,0.0
u:hgPC,81,3,0.9302886806274966,0.29142771478974994,1.0,74,1.691358024691358,0.8398902933712471,0.8129629629629753,104,0.8471153846153943,0.0,0.0,1.0,0.0,0.0,0.0
u:hgRR,79,1,0.8632270828066134,1.1194209198788783,0.8987341772151899,71,1.4050632911392404,0.9322934098250554,0.8839662447257468,10,0.8,0.0,0.0,1.0,0.0,0.0,0.0
u:hga2,28,1,1.3732548231164114,0.11884538077473819,1.0,28,1.0357142857142858,0.8508078231292516,0.7857142857142857,88,0.9090909090909091,0.0,0.0,1.0,0.0,0.0,0.0
u:hgb6,44,2,-0.08118694762309019,0.8257724368598047,0.22727272727272727,44,1.4545454545454546,0.8402245166449712,0.8931818181818181,35,0.9142857142857143,0.0,0.0,0.0,1.0,0.0,0.0
u:hgbH,129,1,-0.7658713569149482,1.9190432412987823,0.4186046511627907,65,1.193798449612403,0.8812695271997597,0.875968992248062,29,0.9310344827586207,0.0,0.0,0.0,1.0,0.0,0.0
u:hgcb,470,4,-0.7552287214308403,1.304281686023513,0.4531914893617021,158,1.2723404255319148,0.8875884917714194,0.8769503546099361,26,0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.0
u:hgwr,100,2,-0.32001321205253297,1.5618157216606625,0.6,66,1.3,0.858384265513195,0.91166666666667,71,0.9366197183098591,0.0,0.0,0.0,1.0,0.0,0.0
u:hhDO,123,2,-0.6118576781492261,1.555127199622698,0.44715447154471544,66,1.3577235772357723,0.8572200581322437,0.8258807588075935,281,0.9104050160989681,0.0,0.0,0.0,1.0,0.0,0.0
u:hhTD,94,3,-0.4163708152856163,1.3629897667984257,0.5531914893617021,41,2.6914893617021276,0.9191594797529046,0.9397163120567447,201,0.9426202321724727,0.0,1.0,0.0,0.0,0.0,0.0
u:hhV6,762,6,-1.257265897867913,1.2058045666063852,0.1837270341207349,312,1.6968503937007875,0.9345835050271256,0.9630577427821536,1011,0.9515573786388952,0.0,0.0,1.0,0.0,0.0,0.0
u:hhXy,129,2,-0.4213724559134962,1.1111719508135618,0.5891472868217055,52,1.0310077519379846,0.9166156302784211,0.8992248062015504,245,0.8727891156462612,0.0,0.0,0.0,0.0,1.0,0.0
u:hhaO,422,5,0.08380722117562629,0.9644093086180415,0.7582938388625592,263,1.9431279620853081,0.9548769394496951,0.9159861465548697,1525,0.9317774465971246,0.0,0.0,1.0,0.0,0.0,0.0
u:hhcw,264,2,-1.0377168461379889,1.570258585251117,0.3068181818181818,86,1.5681818181818181,0.907617395158371,0.9297664141414205,256,0.9135974702381016,0.0,1.0,0.0,0.0,0.0,0.0
u:hhhg,84,1,-1.0518959371186885,1.7101120239933485,0.39285714285714285,39,1.369047619047619,0.9045798173792858,0.8904761904761904,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0
u:hhwR,143,3,-0.504821230234474,1.491336136011137,0.6363636363636364,60,1.118881118881119,0.9100019455840107,0.916083916083916,30,0.8666666666666667,0.0,0.0,1.0,0.0,0.0,0.0
u:hhxA,277,4,-0.7950805398610712,1.2386638702626047,0.36823104693140796,88,1.48014440433213,0.9088341649796073,0.921723683456538,286,0.9038461538461574,0.0,1.0,0.0,0.0,0.0,0.0
u:hhxT,283,1,-1.5734475654976137,1.330054337243844,0.1872791519434629,78,1.3780918727915195,0.8956630544370676,0.9458186101295655,155,0.824516129032258,0.0,1.0,0.0,0.0,0.0,0.0
u:hhya,294,3,-1.3844698891534297,1.3574922445567243,0.17006802721088435,100,1.8435374149659864,0.9278206783837508,0.9532879818594115,51,0.8725490196078431,0.0,0.0,1.0,0.0,0.0,0.0
u:hiA_,36,1,-0.6818266984398735,1.547348457217358,0.5277777777777778,19,2.0,0.8787405297423105,0.8833333333333611,85,0.9294117647058824,0.0,1.0,0.0,0.0,0.0,0.0
u:hiBB,90,5,0.5748665326858445,0.6240881166885256,0.9444444444444444,80,1.4111111111111112,0.8754391055462192,0.8481481481481555,51,0.8578431372549019,1.0,0.0,0.0,0.0,0.0,0.0
u:hiEK,92,2,-1.1912499864885104,1.5035412360462581,0.30434782608695654,38,1.8804347826086956,0.9373113060987938,0.9688405797101521,12,0.97222222222225,0.0,0.0,1.0,0.0,0.0,0.0
u:hiJL,63,2,0.2003769273241894,1.1435585500637615,0.8412698412698413,42,2.111111111111111,0.9276293924204585,0.9642857142857143,65,0.9423076923076923,0.0,0.0,1.0,0.0,0.0,0.0
u:hiMB,166,2,-1.3942577459613226,1.3867437489113343,0.29518072289156627,30,2.3855421686746987,0.9275224115511984,0.8675129087779819,114,0.8735380116959123,0.0,1.0,0.0,0.0,0.0,0.0
u:hiRZ,78,1,-0.7176734448635849,1.255922683870216,0.358974358974359,29,1.6794871794871795,0.8440534120654436,0.878205128205141,52,0.8846153846153846,0.0,1.0,0.0,0.0,0.0,0.0
u:hiVc,122,2,-0.35118274576686065,1.6972812514465772,0.5983606557377049,63,1.3442622950819672,0.8957975694386261,0.880646630236795,29,0.7931034482758621,1.0,0.0,0.0,0.0,0.0,0.0
u:hi_f,14,1,1.3841720258941073,0.00018737434371190906,1.0,14,2.642857142857143,0.8571428571428571,0.952380952381,41,0.9707317073170731,0.0,0.0,0.0,1.0,0.0,0.0
u:hip9,39,1,-0.8207578084373032,2.0160277119069216,0.4358974358974359,25,1.2820512820512822,0.8857753357753358,0.9230769230769231,15,0.8888888888889334,0.0,0.0,1.0,0.0,0.0,0.0
u:hipG,123,2,-0.34678432030363365,1.4901157465847725,0.36585365853658536,56,1.1626016260162602,0.8962043387050396,0.8780487804878049,347,0.8386167146974063,0.0,0.0,1.0,0.0,0.0,0.0
u:hix9,88,1,-0.7018842866545298,1.6727345586189648,0.4772727272727273,43,1.3977272727272727,0.8646859354288625,0.8655303030303181,66,0.8585858585858636,0.0,0.0,1.0,0.0,0.0,0.0
u:hize,53,3,1.039386824437791,0.405992976057153,1.0,51,1.471698113207547,0.9383184949222685,0.9150943396226415,45,0.8777777777777778,0.0,0.0,0.0,1.0,0.0,0.0
u:hj3p,1264,4,-1.0087578688187675,1.3572335537184603,0.5007911392405063,224,1.7848101265822784,0.9318441534978862,0.8743648909986014,52,0.9230769230769231,0.0,1.0,0.0,0.0,0.0,0.0
u:hj6q,341,3,-1.0025378424689513,1.211875694842808,0.33724340175953077,115,1.1143695014662756,0.9163128091285144,0.9134897360703812,363,0.9370982552800744,0.0,1.0,0.0,0.0,0.0,0.0
u:hj7E,128,1,-2.48752238281893,0.2791631802714963,0.0,26,1.9765625,0.8259154238071977,0.9127604166666797,472,0.9412227602905615,0.0,0.0,0.0,0.0,1.0,0.0
u:hjCs,374,4,-1.0780857631993794,1.4587775838292258,0.2727272727272727,144,1.96524064171123,0.9421183562527153,0.9733065953654225,745,0.9467545541706631,1.0,0.0,0.0,0.0,0.0,0.0
u:hjFW,179,3,0.39715607246617446,0.9659021505664788,0.88268156424581,116,1.687150837988827,0.8555801851100994,0.902700186219743,85,0.8745098039215647,0.0,0.0,1.0,0.0,0.0,0.0
u:hjHf,78,1,-0.6005796609368024,1.499983491330689,0.6282051282051282,49,1.6025641025641026,0.9266750459274311,0.9476495726495769,127,0.9212598425196851,0.0,1.0,0.0,0.0,0.0,0.0
u:hjO2,524,4,-0.7810728376245604,1.4764501126554868,0.4312977099236641,189,1.4122137404580153,0.9294922728230318,0.9310750636132329,39,0.8376068376068461,1.0,0.0,0.0,0.0,0.0,0.0
u:hjX4,273,4,-0.9555118586669319,1.4404853242762905,0.2271062271062271,100,1.0769230769230769,0.7704242150666469,0.7716727716727729,135,0.8074074074074075,0.0,0.0,1.0,0.0,0.0,0.0
u:hjdM,298,3,0.19738118859259798,1.0976582783692257,0.6879194630872483,177,1.1208053691275168,0.9254566947815357,0.9077181208053692,143,0.8951048951048951,0.0,1.0,0.0,0.0,0.0,0.0
u:hjkD,70,1,-0.3728746689011148,1.6532165554032345,0.6428571428571429,45,1.042857142857143,0.9156608214381324,0.9,220,0.9162878787878818,0.0,0.0,0.0,0.0,1.0,0.0
u:hjnp,92,2,0.039799954543919755,1.1668974094054028,0.7934782608695652,56,1.0543478260869565,0.9310278862576135,0.8913043478260869,115,0.9739130434782609,0.0,0.0,1.0,0.0,0.0,0.0
u:hjpQ,51,1,-0.5192887018671646,1.6731891665150709,0.5490196078431373,28,1.3137254901960784,0.9007011825762666,0.9346405228758234,196,0.8731292517006888,0.0,1.0,0.0,0.0,0.0,0.0
u:hjyp,282,2,-0.4609944725151249,1.53729077797753,0.5851063829787234,131,1.3900709219858156,0.8875649808831351,0.8693853427896028,174,0.9358237547892758,0.0,0.0,0.0,1.0,0.0,0.0
u:hk35,235,5,-1.3471482284779102,1.0977670308621204,0.1829787234042553,70,2.3148936170212764,0.9336213708329067,0.9474366767983914,387,0.9139104220499612,0.0,1.0,0.0,0.0,0.0,0.0
u:hk8H,50,2,-0.3220389306982511,1.695670995149502,0.72,22,1.6,0.9942817284762154,1.0,54,1.0,0.0,1.0,0.0,0.0,0.0,0.0
u:hkAC,700,4,-1.3218977086368082,1.412971846711105,0.26,122,1.6242857142857143,0.9004584857697207,0.8833435374149743,768,0.9313176876653516,0.0,1.0,0.0,0.0,0.0,0.0
u:hkBM,28,3,-0.19903729369924303,0.9328857696979064,0.75,7,4.678571428571429,0.9103540016589814,0.9513605442176786,7,0.9047619047618571,0.0,1.0,0.0,0.0,0.0,0.0
u:hkDe,15,2,0.4813504713949727,0.3847536754123695,0.7333333333333333,11,4.2,0.9481481481481481,0.8588888888890001,20,1.0,0.0,1.0,0.0,0.0,0.0,0.0
u:hkEU,21,1,0.18345527336590647,0.00022239502525822828,1.0,21,1.5714285714285714,0.9519274376417234,0.9666666666666667,46,0.9384057971014564,1.0,0.0,0.0,0.0,0.0,0.0
u:hkHZ,140,2,-1.5244604060018323,1.7495061086301642,0.29285714285714287,59,1.9785714285714286,0.9328124286249476,0.9217772108843643,96,0.921875,0.0,1.0,0.0,0.0,0.0,0.0
u:hkJb,147,2,-0.7057353940863341,1.3843708092459182,0.5850340136054422,82,1.4217687074829932,0.8823192481623933,0.8503401360544285,228,0.8625730994152061,0.0,1.0,0.0,0.0,0.0,0.0
u:hkOV,118,1,-0.5229242017054397,1.5036607329428933,0.5423728813559322,65,1.1779661016949152,0.8987909783960849,0.8827683615819237,277,0.9169675090252708,0.0,1.0,0.0,0.0,0.0,0.0
u:hkRi,18,1,1.2348064878639218,0.11750078244789697,1.0,18,2.388888888888889,0.8785164964989527,0.9814814814814999,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0
u:hkU9,54,1,-1.5172070030477982,1.9247961456057952,0.4444444444444444,24,1.3703703703703705,0.797014831373368,0.7993827160493888,80,0.85625,0.0,1.0,0.0,0.0,0.0,0.0
u:hkar,89,1,-1.1528865571594271,1.1365081456793757,0.3595505617977528,39,1.7865168539325842,0.8932293278388137,0.8670411985018763,79,0.9198312236286962,0.0,1.0,0.0,0.0,0.0,0.0
u:hkgX,35,1,1.2489284594727443,0.18745355536812344,1.0,35,1.0571428571428572,0.9137344028520499,0.7428571428571429,90,0.9166666666666666,1.0,0.0,0.0,0.0,0.0,0.0
u:hkjc,401,4,-0.22454625315759677,1.077989749835398,0.5037406483790524,152,1.773067331670823,0.9218678214960814,0.9188694929343417,636,0.8603773584905692,0.0,1.0,0.0,0.0,0.0,0.0
u:hkqQ,85,2,-0.08645173296671661,1.4034726110687517,0.7058823529411765,34,1.7647058823529411,0.9072878151721305,0.8852941176470706,81,0.8802469135802716,0.0,1.0,0.0,0.0,0.0,0.0
u:hksP,187,4,-0.14056683038794746,1.26928118155741,0.7272727272727273,83,1.3315508021390374,0.8609161370931772,0.8992869875222834,133,0.9110275689223157,0.0,0.0,1.0,0.0,0.0,0.0
u:hl-J,407,5,-0.5054320043919709,1.2228819560397137,0.3022113022113022,155,1.4471744471744472,0.9170387225873189,0.893939393939398,41,0.8170731707317073,0.0,0.0,0.0,1.0,0.0,0.0
u:hl15,640,6,-0.7355722950401018,1.1370022339572865,0.296875,238,1.4421875,0.9284076287086649,0.9570163690476203,646,0.9224974200206472,0.0,0.0,1.0,0.0,0.0,0.0
u:hl8n,81,4,0.12401113459827776,1.1050056462445956,0.7777777777777778,45,2.5555555555555554,0.9069696491613164,0.9144620811287778,86,0.878488372093035,0.0,1.0,0.0,0.0,0.0,0.0
u:hlPV,68,2,1.0312178069141893,0.9927239932944397,0.9264705882352942,68,1.2058823529411764,0.9203969278864562,0.8357843137255,66,0.8106060606060606,0.0,0.0,1.0,0.0,0.0,0.0
u:hlUU,221,2,-1.0673585328095747,1.6498227537811905,0.36199095022624433,80,1.6515837104072397,0.8981839999972819,0.9075414781297194,138,0.8599033816425145,0.0,0.0,1.0,0.0,0.0,0.0
u:hlVj,18,1,-2.2249166194689725,0.256145528641271,0.0,7,1.3333333333333333,0.9145461447463672,0.9305555555555556,150,0.90777777777778,0.0,0.0,0.0,1.0,0.0,0.0
u:hlWS,31,1,-0.9049110672244927,1.0554668534857832,0.3870967741935484,30,1.2903225806451613,0.9172570957543708,0.9301075268817419,184,0.8687500000000054,0.0,1.0,0.0,0.0,0.0,0.0
u:hl_6,214,2,-1.5845365772866964,1.4216446854860214,0.16355140186915887,35,1.6308411214953271,0.8780339121882534,0.8883511348464719,114,0.8727339181286666,0.0,1.0,0.0,0.0,0.0,0.0
u:hler,60,1,-0.09082154190911466,1.1379534080780616,0.43333333333333335,45,1.1833333333333333,0.8918600504324409,0.8916666666666667,100,0.895,0.0,0.0,0.0,1.0,0.0,0.0
u:hlma,97,1,0.7183310314609885,1.1604023623115418,0.8969072164948454,88,1.309278350515464,0.8619893440867478,0.788659793814433,44,0.8522727272727273,0.0,0.0,1.0,0.0,0.0,0.0
u:hlnq,424,4,-0.2265772559787795,1.3679018360087873,0.6509433962264151,189,1.8089622641509433,0.8725410778574149,0.893003144654099,345,0.896135265700487,0.0,1.0,0.0,0.0,0.0,0.0
u:hlq1,117,1,-0.6395114370049607,1.442976644460363,0.5299145299145299,62,1.606837606837607,0.9161265476036935,0.9166666666666752,595,0.9155742296918791,0.0,1.0,0.0,0.0,0.0,0.0
u:hlq9,153,4,0.6392440428172514,0.9711724777105176,0.8823529411764706,133,1.4444444444444444,0.8037332748618834,0.9273420479302876,201,0.9349917081260397,0.0,0.0,1.0,0.0,0.0,0.0
u:hm0x,388,4,0.44520263000154553,0.8176767597219945,0.7551546391752577,261,1.1984536082474226,0.9245701843659594,0.9196735395189047,155,0.8978494623655935,0.0,0.0,1.0,0.0,0.0,0.0
u:hm6G,742,5,-0.9411614471609848,1.319094986105836,0.39622641509433965,154,1.9299191374663074,0.9257216398691154,0.8679325503786564,816,0.8651104512317854,0.0,1.0,0.0,0.0,0.0,0.0
u:hmGA,66,1,0.25137823246593743,1.2497763796334584,0.8333333333333334,55,1.1818181818181819,0.950844739891765,0.9848484848484849,102,0.9114379084967549,0.0,0.0,1.0,0.0,0.0,0.0
u:hmHl,164,3,0.15604521129562013,1.2863076582590938,0.7987804878048781,128,1.3658536585365855,0.8520415368589465,0.8866869918699207,234,0.8347578347578376,1.0,0.0,0.0,0.0,0.0,0.0
u:hmKZ,28,1,1.147251148117754,0.08073964061237808,1.0,28,1.1071428571428572,0.8974773242630386,0.9464285714285714,22,0.8863636363636364,0.0,0.0,1.0,0.0,0.0,0.0
u:hmLj,410,5,0.6106577962286309,0.5375660785340953,0.8951219512195122,376,1.8634146341463416,0.9741192995318751,0.9022938443670244,89,0.8567415730337079,0.0,1.0,0.0,0.0,0.0,0.0
u:hmLv,222,3,-1.0888714227395553,1.3071898370735682,0.34234234234234234,49,1.445945945945946,0.9465991803604861,0.9403153153153198,130,0.9730769230769385,0.0,0.0,1.0,0.0,0.0,0.0
u:hmMf,242,2,-1.0308133755272848,1.4918679704060158,0.2396694214876033,71,1.2107438016528926,0.9250384389325873,0.9187327823691488,351,0.9283159227603818,0.0,1.0,0.0,0.0,0.0,0.0
u:hmWu,73,2,0.3398287078270408,0.877972576123335,0.9041095890410958,37,2.136986301369863,0.9211028221560948,0.9972602739726028,140,0.9845238095238071,0.0,1.0,0.0,0.0,0.0,0.0
u:hm_R,16,1,0.8782436877171991,0.11132380221946381,1.0,16,2.1875,0.9270833333333334,1.0,33,0.9772727272727273,0.0,1.0,0.0,0.0,0.0,0.0
u:hmhF,218,1,-0.5601001967595383,1.2855509610548685,0.45871559633027525,155,1.0871559633027523,0.9396442508619695,0.8807339449541285,258,0.8577519379844961,0.0,0.0,1.0,0.0,0.0,0.0
u:hmjW,807,4,-0.9236841133870027,1.3246648402875887,0.4423791821561338,211,1.936802973977695,0.9509744213647003,0.9390924647430285,383,0.9193833146835823,0.0,1.0,0.0,0.0,0.0,0.0
u:hmrm,59,1,-0.6931454144611605,1.6758168575643817,0.5423728813559322,32,1.6271186440677967,0.8651719529764051,0.861581920903966,55,0.924747474747491,0.0,1.0,0.0,0.0,0.0,0.0
u:hmt8,23,1,0.9155980034442078,0.20820064775882818,1.0,23,1.0869565217391304,0.9079710144927536,0.9130434782608695,11,0.8878787878788181,0.0,0.0,1.0,0.0,0.0,0.0
u:hmzn,51,1,-1.2362803752216496,1.8401788542506508,0.3333333333333333,18,1.392156862745098,0.8900093370681607,0.8235294117647058,77,0.8463203463203506,0.0,1.0,0.0,0.0,0.0,0.0
u:hnRs,132,2,-1.1498358512503724,1.3833416044943592,0.4015151515151515,32,1.0,0.8677970224506603,0.8787878787878788,66,0.8522727272727273,0.0,0.0,0.0,0.0,1.0,0.0
u:hn_c,42,2,-0.6603511392133131,1.7153546567144387,0.5,27,2.7142857142857144,0.9726190476190476,0.9851190476190477,343,0.8853255587949534,0.0,0.0,0.0,1.0,0.0,0.0
u:hnbY,121,3,-0.8121894751717964,1.1388130102865328,0.33884297520661155,21,2.8016528925619837,0.88406493087141,0.9296143250688926,116,0.9587643678161035,0.0,1.0,0.0,0.0,0.0,0.0
u:hniN,21,1,1.439037994315076,0.053937406616014885,1.0,21,1.0,0.959786641929499,0.9523809523809523,27,0.8888888888888888,0.0,0.0,0.0,0.0,1.0,0.0
u:hnpe,152,1,-1.109334679781234,1.4894243195239363,0.3815789473684211,62,1.0789473684210527,0.9475947877764239,0.9473684210526315,32,0.96875,0.0,1.0,0.0,0.0,0.0,0.0
u:hnqc,90,3,-0.8166953228766346,1.4905421403622678,0.4444444444444444,50,2.4555555555555557,0.9109732431254135,0.943597883597889,415,0.9491336775674121,0.0,0.0,0.0,0.0,1.0,0.0
u:ho3g,709,4,0.06037357350930771,1.0118382615825638,0.6516220028208745,378,1.6093088857545839,0.9152640862422353,0.9047484720263343,218,0.8878440366972614,0.0,1.0,0.0,0.0,0.0,0.0
u:ho5H,72,3,0.38696535428040335,0.31638823302137326,0.7916666666666666,71,2.888888888888889,0.9400793650793651,0.9318121693121806,60,0.9150378787878833,0.0,1.0,0.0,0.0,0.0,0.0
u:ho6i,31,2,-0.17528376970590578,1.8360089686824723,0.6129032258064516,27,1.4516129032258065,0.8876521998596129,0.7311827956989354,32,0.59375,1.0,0.0,0.0,0.0,0.0,0.0
u:ho7O,89,2,1.0585924708924015,0.38533603118844006,0.9887640449438202,83,1.6741573033707866,0.761959322463462,0.8526217228464607,128,0.9307105654761954,0.0,0.0,1.0,0.0,0.0,0.0
u:ho8I,113,3,0.2964559800277215,1.0499607346318125,0.7610619469026548,78,1.247787610619469,0.9382616628437167,0.9535398230088495,18,0.9120370370370554,0.0,0.0,1.0,0.0,0.0,0.0
u:hoLf,85,2,-0.10593952366329748,1.0532686174496118,0.7764705882352941,42,1.0705882352941176,0.8961156490568255,0.9,27,0.9259259259259259,0.0,0.0,1.0,0.0,0.0,0.0
u:hoQd,64,2,0.8502175135611796,0.7153289072881028,0.953125,54,2.40625,0.9758703102453102,0.9042968750000313,47,0.9223404255319574,0.0,1.0,0.0,0.0,0.0,0.0
u:hoYU,32,3,1.458687528296826,0.006378599994088463,1.0,32,1.0,0.9892857142857143,1.0,47,0.9574468085106597,0.0,0.0,0.0,1.0,0.0,0.0
u:hodo,174,3,-0.8967881666470108,1.2780055818947613,0.3275862068965517,47,2.0919540229885056,0.9086817864694796,0.9206759715380517,85,0.9603921568627647,0.0,1.0,0.0,0.0,0.0,0.0
